sugars_100g,fat_100g,saturated_fat_100g,salt_100g,fiber_100g,proteins_100g,energy_kcal_100g,additives_count,sugar_energy_ratio,sat_fat_ratio,salt_sugar_interaction,nutrition_risk_score,main_category,country,has_labels,image_saine,bad_nutrition
3.4,1.5,0.3,0.0,2.9,14.0,351.0,0.0,0.009686609659012508,0.19999986666675557,0.0,4.309999999999999,plant-based-foods-and-beverages,austria,1,1,0
0.0,2.0,0.0,0.3,0.8,3.2,160.0,1.0,0.0,0.0,0.0,3.8,plant-based-foods-and-beverages,united-states,1,1,0
4.8,0.5,0.1,0.02,2.0,1.4,37.0,1.0,0.1297297262235209,0.1999996000008,0.096,3.4699999999999998,plant-based-foods-and-beverages,france,1,1,0
2.4,0.0,0.0,0.1,2.2,1.3,38.0,0.0,0.06315789307479229,0.0,0.24,1.5799999999999996,plant-based-foods-and-beverages,france,0,1,0
1.7,2.2,0.5,0.09,8.8,12.6,344.0,0.0,0.004941860450750406,0.22727262396698908,0.153,-2.2600000000000007,plant-based-foods-and-beverages,france,1,1,0
4.4,1.2,0.1,0.1,1.9,0.4,37.0,0.0,0.11891891570489418,0.08333326388894677,0.44000000000000006,3.97,beverages-and-beverages-preparations,bulgaria,1,1,0
0.6,6.8,2.2,0.57,0.5,21.0,150.0,1.0,0.003999999973333334,0.32352936418685824,0.34199999999999997,9.5,seafood,france,1,0,0
10.1,1.3,0.1,0.01,0.6,0.5,59.0,1.0,0.17118643777650105,0.07692301775152481,0.10099999999999999,10.29,beverages-and-beverages-preparations,belgium,1,1,1
13.0,1.3,0.3,0.88,5.0,7.6,380.0,1.0,0.034210526225761775,0.23076905325457442,11.44,20.900000000000002,plant-based-foods-and-beverages,france,1,1,0
7.8,4.6,2.5,0.16,1.9,4.8,74.0,0.0,0.10540540398100806,0.5434781427221429,1.248,10.74,dairies,france,1,1,0
0.5,3.41,0.41,0.01,2.07,6.41,392.0,3.0,0.00127551020082778,0.12023456884616748,0.005,2.86,plant-based-foods-and-beverages,spain,1,1,0
3.0,1.9,0.4,0.03,7.0,11.0,343.0,0.0,0.008746355659631616,0.21052620498620794,0.09,0.1299999999999999,plant-based-foods-and-beverages,france,1,1,0
7.0,0.0,0.0,0.126,1.9,0.0,39.0,9.0,0.17948717488494426,0.0,0.882,6.75,beverages-and-beverages-preparations,bulgaria,1,1,1
4.5,0.1,0.0,0.1,0.01,0.2,25.0,4.0,0.17999999280000029,0.0,0.45,5.74,beverages-and-beverages-preparations,france,1,1,1
1.0,8.0,1.0,1.45,8.0,8.0,183.333333333333,0.0,0.005454545424793398,0.12499998437500197,1.45,10.333333333333329,plant-based-foods-and-beverages,france,1,1,0
9.0,3.0,2.0,0.0,0.0,2.3,95.0,0.0,0.09473684110803325,0.6666664444445185,0.0,11.95,beverages-and-beverages-preparations,morocco,0,1,1
9.0,0.0,0.0,0.0,1.9,0.0,40.0,0.0,0.22499999437500015,0.0,0.0,7.5,beverages-and-beverages-preparations,france,0,1,0
4.2,4.9,3.4,0.09,0.0,4.1,77.0,0.0,0.05454545383707203,0.6938774094127735,0.378,9.27,dairies,france,1,1,0
9.4,0.0,0.0,0.01,1.9,0.3,43.0,0.0,0.21860464607896174,0.0,0.094,8.03,beverages-and-beverages-preparations,france,0,1,0
6.7,0.5,0.1,0.0,0.5,0.5,28.0,0.0,0.2392857057397962,0.1999996000008,0.0,6.58,plant-based-foods-and-beverages,france,1,1,0
1.7,2.0,0.2,0.71,2.4,2.3,57.0,0.0,0.029824560880270863,0.099999950000025,1.2069999999999999,7.17,plant-based-foods-and-beverages,france,1,1,0
30.3,2.3,0.8,0.1,6.1,10.5,385.0,0.0,0.07870129849687975,0.34782593572785403,3.0300000000000002,29.85,plant-based-foods-and-beverages,france,0,1,0
7.4,3.3,0.4,1.1,1.9,1.4,74.0,0.0,0.09999999864864867,0.12121208448118653,8.14,17.64,plant-based-foods-and-beverages,france,1,1,0
0.5,0.8,0.2,0.02,1.5,7.3,355.0,0.0,0.0014084507002578854,0.24999968750039062,0.01,2.9499999999999993,plant-based-foods-and-beverages,france,0,1,0
0.6,3.8,0.8,0.01,3.7,8.9,383.0,0.0,0.0015665796303744658,0.21052626038782624,0.006,1.63,plant-based-foods-and-beverages,germany,1,1,0
2.1,8.1,3.1,1.3,1.7,8.3,226.0,0.0,0.009292035357114889,0.38271600213382695,2.7300000000000004,18.76,plant-based-foods-and-beverages,france,1,1,1
0.3,0.8,0.2,0.0,1.5,7.3,355.0,0.0,0.0008450704201547312,0.24999968750039062,0.0,2.55,plant-based-foods-and-beverages,france,1,1,0
1.3,1.9,1.2,0.48,4.1,3.1,58.0,0.0,0.022413792717003576,0.6315786149586238,0.624,3.7800000000000002,plant-based-foods-and-beverages,france,1,1,0
1.6,8.6,4.2,0.95,1.3,8.4,210.0,1.0,0.0076190475827664405,0.4883720362358098,1.52,16.1,plant-based-foods-and-beverages,france,1,1,0
12.0,1.5,0.8,0.02,0.5,1.4,78.0,0.0,0.1538461518737673,0.5333329777780149,0.24,13.28,beverages-and-beverages-preparations,germany,0,1,1
0.5,3.1,0.4,0.55,1.8,3.4,156.0,0.0,0.003205128184582512,0.1290322164412205,0.275,6.160000000000001,plant-based-foods-and-beverages,france,1,1,0
0.0,1.1,0.0,0.0,1.9,2.1,74.0,0.0,0.0,0.0,0.0,-1.16,beverages-and-beverages-preparations,france,0,1,0
1.3,8.5,1.5,0.04,9.9,13.0,380.0,0.0,0.0034210526225761776,0.1764705674740509,0.052000000000000005,-2.9000000000000004,plant-based-foods-and-beverages,germany,1,1,0
3.0,2.8,0.4,0.04,1.9,12.3,349.0,0.0,0.00859598851405161,0.14285709183675294,0.12,5.390000000000001,plant-based-foods-and-beverages,belgium,0,1,0
0.5,2.0,0.4,0.45,6.4,6.3,116.0,0.0,0.004310344790428062,0.19999990000005,0.225,0.16000000000000014,plant-based-foods-and-beverages,france,1,1,0
12.6,3.1,2.0,0.13,0.0,3.6,93.0,0.0,0.13548386951092614,0.6451610822061025,1.638,16.830000000000002,dairies,belgium,1,1,0
3.3,0.0,0.0,0.0,1.9,0.0,14.0,1.0,0.23571426887755223,0.0,0.0,1.54,beverages-and-beverages-preparations,bulgaria,0,0,0
6.8,0.0,0.0,0.12,1.9,8.5,68.0,0.0,0.09999999852941178,0.0,0.816,6.779999999999999,dairies,belgium,1,1,0
9.1,3.3,2.1,0.0,1.1,3.5,114.0,0.0,0.07982456070329333,0.6363634435262293,0.0,11.24,dairies,morocco,1,1,0
0.2,1.0,0.2,0.03,2.0,9.0,361.0,0.0,0.0005540166189639429,0.19999980000020004,0.006,2.3099999999999996,plant-based-foods-and-beverages,germany,1,1,0
0.2,1.6,0.2,0.03,1.4,9.5,346.0,0.0,0.0005780346804103044,0.12499992187504884,0.006,2.7600000000000002,plant-based-foods-and-beverages,germany,0,1,0
2.4,19.0,18.0,0.04,0.5,2.1,191.0,2.0,0.01256544496039034,0.9473683711911383,0.096,22.209999999999997,plant-based-foods-and-beverages,belgium,1,1,1
3.5,0.5,0.36,0.5909,1.9,23.64,109.090909090909,0.0,0.03208333303923614,0.7199985600028799,2.06815,8.95990909090909,seafood,canada,1,0,0
12.9411764705882,0.588235294117647,0.294117647058824,0.117647058823529,0.0,2.94117647058824,76.4705882352941,1.0,0.16923076701775108,0.49999915000144585,1.5224913494809593,15.176470588235254,dairies,united-states,1,1,0
28.0,1.0,0.2,0.02,5.4,10.0,380.0,1.0,0.07368421033240997,0.19999980000020004,0.56,26.799999999999997,plant-based-foods-and-beverages,france,1,1,0
15.6,7.0,5.1,0.38,1.9,3.1,146.0,3.0,0.10684931433664853,0.7285713244898108,5.928,24.060000000000002,dairies,france,1,1,1
0.7,2.8,0.7,0.0,3.8,7.8,351.0,0.0,0.001994301988620222,0.2499999107143176,0.0,1.1100000000000003,plant-based-foods-and-beverages,france,1,1,0
4.6,0.1,0.0,0.03,1.5,1.1,31.0,1.0,0.14838709198751315,0.0,0.13799999999999998,3.709999999999999,plant-based-foods-and-beverages,france,1,1,0
0.0,0.0,0.0,0.1075,1.9,0.0,0.0,0.0,0.0,0.0,0.0,-0.825,beverages,france,0,0,0
0.0,1.2,0.6,1.5,0.0,22.0,118.0,0.0,0.0,0.4999995833336806,0.0,16.78,seafood,france,1,0,0
0.0,3.5,1.2,0.975,1.9,26.0,135.0,0.0,0.0,0.34285704489798713,0.0,10.399999999999999,seafood,france,1,0,0
5.0,1.8,1.2,0.0,1.9,1.9,74.0,0.0,0.06756756665449234,0.6666662962965021,0.0,5.040000000000001,beverages-and-beverages-preparations,morocco,0,1,1
2.0,8.5,1.5,1.175,0.4,17.0,155.0,0.0,0.012903225723204995,0.1764705674740509,2.35,16.400000000000002,seafood,france,0,0,0
0.6,0.8,0.2,0.6,4.6,5.8,95.0,0.0,0.006315789407202217,0.24999968750039062,0.36,3.1500000000000004,plant-based-foods-and-beverages,france,1,1,0
7.7,0.1,0.1,0.08,0.0,8.6,69.0,3.0,0.11159420128124346,0.9999900000999989,0.616,9.29,dairies,france,1,1,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,beverages-and-beverages-preparations,france,1,0,0
0.4,1.4,0.2,0.05,1.8,7.6,359.0,0.0,0.0011142061250300666,0.14285704081639944,0.020000000000000004,2.8899999999999997,plant-based-foods-and-beverages,france,0,1,0
0.1,6.0,0.73,0.9,1.9,26.1,158.0,0.0,0.000632911388399295,0.12166664638889227,0.09000000000000001,9.51,seafood,morocco,0,0,0
0.6,17.0,14.0,0.04,1.0,1.8,172.0,1.0,0.003488372072742023,0.8235293633218022,0.024,15.719999999999999,beverages-and-beverages-preparations,france,1,1,1
0.2,1.4,0.1,0.1,0.5,0.7,17.0,2.0,0.01176470519031146,0.07142852040819972,0.020000000000000004,0.97,beverages-and-beverages-preparations,portugal,1,1,0
12.5,15.2,2.0,1.0,1.9,2.2,206.0,0.0,0.060679611355924215,0.13157893871191195,12.5,24.66,condiments,spain,1,0,0
2.0,1.8,0.0,0.02,1.9,13.0,373.0,0.0,0.005361930280531018,0.0,0.04,4.029999999999999,plant-based-foods-and-beverages,france,1,1,0
0.0,12.0,2.9,0.55,0.0,24.0,204.0,0.0,0.0,0.24166664652777947,0.0,10.440000000000001,seafood,cote-d-ivoire,1,0,0
18.0,3.5,0.7,0.95,27.0,14.0,334.0,0.0,0.05389221540750834,0.19999994285715916,17.099999999999998,4.539999999999999,plant-based-foods-and-beverages,france,1,1,0
2.4,1.9,0.3,0.15,1.0,1.2,44.0,3.0,0.054545453305785155,0.15789465373965594,0.36,3.6399999999999997,beverages-and-beverages-preparations,portugal,0,1,1
0.5,0.8,0.2,0.01,0.8,8.5,351.0,0.0,0.0014245014204430158,0.24999968750039062,0.005,3.51,plant-based-foods-and-beverages,france,1,1,0
12.0,2.8,1.8,0.1,1.9,3.5,91.0,0.0,0.13186813041903153,0.6428569132653882,1.2000000000000002,13.81,dairies,france,1,1,0
2.5,1.5,0.3,1.3,16.0,8.3,319.0,0.0,0.007836990571043917,0.19999986666675557,3.25,2.990000000000002,plant-based-foods-and-beverages,croatia,1,1,0
9.2,0.0,0.0,0.04,1.9,0.0,37.0,5.0,0.24864864192841507,0.0,0.368,8.069999999999999,beverages-and-beverages-preparations,germany,1,1,1
4.2,1.2,0.1,0.15,0.0,0.6,57.0,0.0,0.07368420923361037,0.08333326388894677,0.63,6.37,plant-based-foods-and-beverages,france,1,1,0
8.0,0.5,0.1,0.1575,0.5,7.0,66.0,0.0,0.12121211937557395,0.1999996000008,1.26,9.834999999999999,dairies,united-kingdom,1,1,0
19.8,23.7,7.2,0.5,7.9,11.2,466.0,0.0,0.0424892702950874,0.3037974555359723,9.9,28.759999999999998,plant-based-foods-and-beverages,france,1,1,1
7.8,0.0,0.0,0.125,1.9,0.07,32.0,0.0,0.24374999238281275,0.0,0.975,7.470000000000001,beverages-and-beverages-preparations,morocco,0,1,0
2.8,2.9,0.2,0.1175,0.8,0.8,54.0,3.0,0.05185185089163239,0.06896549346017466,0.32899999999999996,3.915,plant-based-foods-and-beverages,ireland,1,1,0
5.3,0.4,0.2,0.0975,0.0,12.4,83.0,1.0,0.06385542091740457,0.49999875000312505,0.51675,7.305,dairies,united-kingdom,0,1,0
22.1,3.0,0.7,0.2,9.3,8.7,378.0,0.0,0.05846560831093755,0.23333325555558146,4.420000000000001,19.28,plant-based-foods-and-beverages,morocco,1,1,0
0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.04,plant-based-foods-and-beverages,france,1,1,0
0.5,0.5,0.5,0.0,0.5,6.0,320.0,0.0,0.0015624999951171876,0.999998000004,0.0,3.7,plant-based-foods-and-beverages,france,1,1,0
12.4,2.1,0.7,0.33,9.7,10.8,366.0,0.0,0.03387978132819732,0.3333331746032501,4.0920000000000005,10.36,plant-based-foods-and-beverages,france,0,1,0
2.3,1.9,0.4,0.0,4.2,12.0,354.0,0.0,0.006497175122889335,0.21052620498620794,0.0,2.04,plant-based-foods-and-beverages,france,1,1,0
10.4,0.1,0.1,0.0,1.9,0.2,45.0,0.0,0.2311111059753088,0.9999900000999989,0.0,9.049999999999999,plant-based-foods-and-beverages,czech-republic,1,1,0
21.7,0.2,0.1,1.3575,3.1,1.3,104.0,1.0,0.2086538441475592,0.49999750001249993,29.457749999999997,33.315,condiments,france,1,0,1
28.0,12.0,2.8,0.6,6.3,6.0,425.0,3.0,0.06588235278615917,0.2333333138888905,16.8,34.75,plant-based-foods-and-beverages,france,1,1,1
37.0,0.0,0.0,0.003,1.9,1.8,166.0,0.0,0.22289156492233997,0.0,0.111,36.79,condiments,france,0,0,0
15.0,55.0,34.0,0.01,12.0,9.1,635.0,0.0,0.023622047206894415,0.618181806942149,0.15,43.45,snacks,france,1,1,1
5.5,3.6,2.3,0.1,0.0,3.6,68.8,0.0,0.07994185930317066,0.6388887114198023,0.55,9.488000000000001,dairies,france,1,1,0
0.5,0.5,0.1,0.01,1.0,6.7,353.0,0.0,0.0014164305908882986,0.1999996000008,0.005,3.2299999999999995,plant-based-foods-and-beverages,france,1,1,0
11.0,0.0,0.0,0.001,0.0,0.025,44.1,0.0,0.24943310091988433,0.0,0.011,11.451,beverages-and-beverages-preparations,france,1,1,0
29.0,13.0,3.1,0.6,7.1,6.3,448.0,2.0,0.06473214271265147,0.23846152011834462,17.4,35.48,plant-based-foods-and-beverages,france,1,1,1
17.0,1.9,0.9,0.65,3.8,6.3,386.0,0.0,0.04404145066310505,0.47368396121896783,11.05,24.459999999999997,plant-based-foods-and-beverages,spain,1,1,0
0.0,0.0,0.0,7.9,1.9,0.0,0.0,0.0,0.0,0.0,0.0,77.1,beverages-and-beverages-preparations,france,0,0,0
0.5,0.8,0.1,0.02,7.7,7.1,106.0,1.0,0.00471698108757565,0.12499984375019531,0.01,-5.84,plant-based-foods-and-beverages,united-kingdom,0,1,0
0.75,7.0,1.25,0.02,10.0,13.5,298.0,0.0,0.0025167785150443673,0.17857140306122812,0.015,-4.82,plant-based-foods-and-beverages,belgium,1,1,0
0.0,23.0,4.0,2.3,1.9,16.0,280.0,0.0,0.0,0.17391303591682453,0.0,27.900000000000002,seafood,spain,1,0,1
0.0,0.0,0.0,0.014986,1.9,0.0,0.0,0.0,0.0,0.0,0.0,-1.75014,beverages,france,1,0,0
1.3,1.8,0.3,0.62,2.2,5.6,163.0,0.0,0.007975460073770185,0.16666657407412552,0.806,7.2299999999999995,plant-based-foods-and-beverages,france,1,1,0
5.4,0.8,0.2,0.04,0.4,1.4,46.0,0.0,0.11739130179584129,0.24999968750039062,0.21600000000000003,6.0600000000000005,beverages-and-beverages-preparations,spain,1,1,0
12.5,2.2,1.4,0.33,0.8,4.0,92.0,2.0,0.13586956374054823,0.6363633471075694,4.125,17.32,beverages-and-beverages-preparations,france,1,1,1
2.7,18.7,2.4,0.9,2.7,1.5,192.0,1.0,0.014062499926757814,0.12834223912608347,2.43,13.32,canned-foods,france,1,0,0
4.2,0.5,0.1,0.001125,1.9,1.5,29.0,0.0,0.14482758121284203,0.1999996000008,0.004725,2.7012500000000004,plant-based-foods-and-beverages,france,1,1,0
13.0,3.4,2.2,0.13,1.9,3.8,96.0,0.0,0.1354166652560764,0.6470586332180491,1.69,15.56,dairies,france,1,1,0
14.0,1.1,1.1,0.0,0.0,2.1,74.0,0.0,0.18918918663257855,0.9999990909099175,0.0,15.84,beverages-and-beverages-preparations,france,0,1,1
20.5,3.85,0.0,0.96251282051282,7.68974358974359,7.69,384.615384615385,1.0,0.05329999986141995,0.0,19.731512820512812,26.281538461538457,plant-based-foods-and-beverages,united-states,1,1,0
0.0,0.0,0.0,0.000675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006750000000000001,beverages-and-beverages-preparations,france,0,0,0
2.4,51.2,31.2,0.03,10.4,12.8,600.0,0.0,0.003999999993333333,0.6093749880981447,0.072,29.5,snacks,croatia,1,0,1
6.0,3.5,0.4,0.91,1.9,1.1,73.0,1.0,0.08219177969600303,0.1142856816326624,5.46,14.33,condiments,morocco,1,0,0
37.0,0.5,0.1,0.02,3.7,0.5,173.0,1.0,0.21387283113368305,0.1999996000008,0.74,35.33,plant-based-foods-and-beverages,france,0,1,0
0.4,1.3,0.3,0.25,1.9,7.3,353.0,0.0,0.0011331444727106389,0.23076905325457442,0.1,4.83,plant-based-foods-and-beverages,austria,1,1,0
5.0,9.2,2.7,1.4,3.0,7.9,226.0,0.0,0.0221238937074164,0.2934782289697578,7.0,20.96,plant-based-foods-and-beverages,france,0,1,1
7.2,3.1,2.6,0.1875,1.7,4.8,80.0,0.0,0.08999999887500001,0.8387094068679333,1.35,10.775000000000002,dairies,united-kingdom,1,1,0
4.0,0.2,0.1,0.00025,1.9,11.0,62.0,0.0,0.06451612799167536,0.49999750001249993,0.001,2.8225000000000002,dairies,belgium,1,1,0
12.0,2.7,0.5,0.35,16.0,12.0,360.0,0.0,0.03333333324074074,0.18518511659810494,4.199999999999999,3.6000000000000014,plant-based-foods-and-beverages,france,1,1,0
0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,beverages-and-beverages-preparations,canada,1,0,0
0.0,0.5,0.1,0.7975,1.9,19.0,80.0,0.0,0.0,0.1999996000008,0.0,6.975,seafood,portugal,1,0,0
2.1,0.7,0.5,0.25,5.0,5.1,60.0,0.0,0.03499999941666668,0.7142846938790087,0.525,0.6999999999999993,plant-based-foods-and-beverages,france,1,1,0
4.3,2.2,0.5,0.01,8.4,13.0,346.0,0.0,0.012427745628821544,0.22727262396698908,0.043,-0.040000000000000924,plant-based-foods-and-beverages,france,1,1,0
4.2,1.1,0.1,0.13,0.0,3.2,42.0,8.0,0.09999999761904768,0.09090900826453795,0.546,6.02,beverages-and-beverages-preparations,france,0,1,0
7.4,0.0,0.0,0.0,1.9,0.0,31.0,3.0,0.23870966971904292,0.0,0.0,5.8100000000000005,plant-based-foods-and-beverages,belgium,0,1,1
0.8,9.0,8.5,0.03,1.9,0.9,92.0,1.0,0.008695652079395088,0.9444443395061846,0.024,8.620000000000001,plant-based-foods-and-beverages,france,1,1,0
0.0,0.0,0.0,0.0,2.22222222222222,6.66666666666667,355.555555555556,0.0,0.0,0.0,0.0,1.3333333333333397,plant-based-foods-and-beverages,canada,1,1,0
1.3,15.0,1.2,0.9,1.9,4.1,251.0,0.0,0.0051792828478913035,0.07999999466666702,1.1700000000000002,12.11,plant-based-foods-and-beverages,france,1,1,0
0.0,0.5,0.2,1.0,1.9,22.0,93.0,0.0,0.0,0.3999992000016,0.0,9.229999999999999,seafood,france,1,0,0
5.0,1.2,0.2,0.08,0.8,0.5,43.0,0.0,0.11627906706327752,0.16666652777789354,0.4,5.63,beverages-and-beverages-preparations,france,1,1,0
11.7,7.1,4.8,0.1,1.9,2.5,130.0,2.0,0.08999999930769231,0.6760562428089799,1.17,16.900000000000002,dairies,france,1,1,0
6.9,3.5,0.3,1.0,1.2,1.5,77.0,0.0,0.08961038844661834,0.08571426122449678,6.9,16.77,condiments,morocco,1,0,0
0.3,0.5,0.1,0.46,4.9,5.6,81.0,0.0,0.0037037036579789673,0.1999996000008,0.138,0.9100000000000001,plant-based-foods-and-beverages,france,1,1,0
13.0,2.7000000476837,1.7999999523163,0.10000000149012,1.9,3.5999999046326,95.0,0.0,0.1368421038227147,0.6666663903188109,1.3000000193715602,14.849999967217501,dairies,france,1,1,0
5.0,4.4,2.6,0.12,0.0,3.8,75.0,0.0,0.06666666577777779,0.5909089566116007,0.6,9.549999999999999,dairies,france,1,1,0
6.3,0.4,0.3,0.03,0.5,12.4,88.0,0.0,0.07159090827737605,0.7499981250046874,0.189,7.279999999999999,dairies,united-kingdom,1,1,0
6.1,1.7,0.4,1.17,2.6,1.6,52.0,0.0,0.11730769005177519,0.23529397923883577,7.137,16.119999999999997,plant-based-foods-and-beverages,france,1,1,0
16.6666666666667,10.4166666666667,8.33333333333333,0.364583333333333,4.16666666666667,12.5,375.0,6.0,0.044444444325926015,0.7999999232000046,6.0763888888888955,28.229166666666686,plant-based-foods-and-beverages,indonesia,1,1,1
18.0,19.0,3.6,0.19,7.8,11.0,467.0,1.0,0.03854389713373898,0.18947367423822767,3.42,20.37,plant-based-foods-and-beverages,france,1,1,0
17.9,0.5,0.1,1.77,1.9,1.7,97.0,0.0,0.18453608057179297,0.1999996000008,31.682999999999996,34.77,condiments,germany,1,0,1
0.0,0.511111111111111,0.0,0.0,3.02222222222222,8.33333333333333,358.488888888889,0.0,0.0,0.0,0.0,0.56266666666667,plant-based-foods-and-beverages,india,0,1,0
14.2857142857143,11.9047619047619,2.38095238095238,0.0,9.52380952380952,11.9047619047619,642.857142857143,0.0,0.02222222218765434,0.19999998320000142,0.0,13.571428571428592,plant-based-foods-and-beverages,united-states,1,1,0
2.0833333333333,20.833333333333,14.583333333333,1.0416666666667,1.9,31.25,395.83333333333,0.0,0.005263157881440403,0.6999999663999967,2.170138888888924,29.1416666666666,snacks,unknown,0,1,1
0.0,1.5,0.8,1.2,0.0,26.0,118.0,0.0,0.0,0.5333329777780149,0.0,13.98,seafood,france,1,0,0
3.2,1.2,0.3,0.0,3.5,12.0,350.0,0.0,0.009142857116734694,0.2499997916668403,0.0,3.5,plant-based-foods-and-beverages,france,0,1,0
0.0,2.5,0.0,0.0,1.9,9.7,350.0,0.0,0.0,0.0,0.0,1.6,plant-based-foods-and-beverages,india,0,1,0
0.5,0.9,0.2,0.0275,0.0,2.0,22.0,1.0,0.022727271694214922,0.22222197530891633,0.01375,1.195,beverages-and-beverages-preparations,ireland,1,1,0
0.0,24.0,17.0,9.64,0.0,26.0,324.0,0.0,0.0,0.7083333038194456,0.0,116.64,dairies,morocco,0,1,1
0.3,0.1,0.06,0.006,1.6,8.2,354.0,0.0,0.0008474576247246959,0.5999940000599994,0.0018,2.36,plant-based-foods-and-beverages,france,1,1,0
14.5,7.4,2.5,0.02,1.9,11.0,365.0,0.0,0.039726027288421846,0.3378377921840821,0.29,18.95,plant-based-foods-and-beverages,germany,1,1,0
4.2,1.0,0.2,0.08,1.0,1.0,51.0,0.0,0.08235293956170707,0.19999980000020004,0.336,4.71,beverages-and-beverages-preparations,france,1,1,1
4.8,1.8,1.2,0.18,0.0,4.8,51.0,0.0,0.09411764521337951,0.6666662962965021,0.864,8.31,dairies,germany,1,1,0
0.4,1.1,0.3,0.0,1.4,7.7,344.0,0.0,0.0011627906942942132,0.2727270247936138,0.0,2.7399999999999998,plant-based-foods-and-beverages,france,1,1,0
2.5,3.5,2.3,0.0975,1.9,3.5,56.0,0.0,0.044642856345663284,0.6571426693878086,0.24375000000000002,4.4350000000000005,dairies,france,0,1,0
3.2,1.2,0.3,0.0,3.5,12.0,350.0,0.0,0.009142857116734694,0.2499997916668403,0.0,3.5,plant-based-foods-and-beverages,france,0,1,0
1.4,2.1,1.0,0.85,1.6,3.7,81.0,0.0,0.017283950403901845,0.47619024943321453,1.19,10.110000000000001,plant-based-foods-and-beverages,france,1,1,0
4.9,3.3,2.0,0.1,0.0,4.4,75.0,0.0,0.06533333246222224,0.6060604224059326,0.49000000000000005,8.65,dairies,france,0,1,0
2.0,20.0,13.0,1.6,1.9,9.0,230.0,4.0,0.00869565213610586,0.6499999675000016,3.2,31.4,dairies,morocco,0,1,1
0.0,1.1,0.4,0.0,0.9,8.6,353.0,0.0,0.0,0.3636360330581518,0.0,3.03,plant-based-foods-and-beverages,france,1,1,0
9.3,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.2268292627602619,0.0,0.0,9.71,beverages-and-beverages-preparations,belgium,1,1,0
0.0,0.0,0.0,2.77777777777778e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.77777777777778e-05,beverages-and-beverages-preparations,united-states,0,0,0
4.3,1.9,0.6,0.0,1.9,13.0,343.0,0.0,0.012536443112138649,0.3157893074793119,0.0,6.43,plant-based-foods-and-beverages,morocco,0,1,0
1.8,0.8,0.1,0.01,0.5,0.5,28.0,0.0,0.064285711989796,0.12499984375019531,0.018000000000000002,1.7800000000000002,plant-based-foods-and-beverages,france,1,1,0
6.1,2.0,1.3,0.2325,0.0,7.0,106.0,0.0,0.05754716926842293,0.6499996750001624,1.41825,10.785,dairies,mexico,0,1,0
22.0,1.5,0.1,0.4,4.6,5.2,384.0,0.0,0.05729166651746962,0.06666662222225186,8.8,25.340000000000003,plant-based-foods-and-beverages,belgium,1,1,0
18.0,0.5,0.1,1.8,1.9,1.3,86.0,0.0,0.2093023231476474,0.1999996000008,32.4,35.06,condiments,italy,1,0,1
14.0,5.8,0.9,0.03,10.0,11.0,352.0,0.0,0.03977272715973657,0.15517238703924363,0.42,8.720000000000002,plant-based-foods-and-beverages,france,1,1,0
6.0,3.5,0.4,0.91,1.9,1.1,73.0,1.0,0.08219177969600303,0.1142856816326624,5.46,14.33,condiments,france,1,0,0
20.0,16.0,5.5,0.41,9.2,11.0,445.0,0.0,0.04494382012372175,0.34374997851562633,8.2,24.850000000000005,plant-based-foods-and-beverages,france,1,1,1
1.7,0.1,0.1,0.73,2.2,1.3,18.0,1.0,0.09444443919753115,0.9999900000999989,1.2409999999999999,7.079999999999999,plant-based-foods-and-beverages,france,1,1,0
0.0,1.4,0.2,0.12,0.8,2.7,27.0,5.0,0.0,0.14285704081639944,0.0,0.8699999999999999,beverages-and-beverages-preparations,spain,0,1,0
1.9,0.9,0.9,0.295,1.9,0.0,19.0,3.0,0.09999999473684237,0.9999988888901234,0.5605,4.040000000000001,beverages-and-beverages-preparations,bulgaria,1,1,0
9.3,0.1,0.0,0.0,0.8,0.7,44.0,0.0,0.2113636315599175,0.0,0.0,8.94,beverages-and-beverages-preparations,germany,1,1,1
0.5,0.5,0.1,0.0,0.5,0.5,2.0,3.0,0.2499998750000625,0.1999996000008,0.0,0.12,plant-based-foods-and-beverages,belgium,1,1,0
3.0,0.6,0.2,0.57,4.0,3.4,63.0,0.0,0.04761904686318973,0.33333277777870374,1.71,5.529999999999999,plant-based-foods-and-beverages,france,1,1,0
7.0,3.9,0.4,0.05,1.0,0.7,82.0,0.0,0.08536585261748961,0.10256407626562147,0.35000000000000003,7.720000000000001,beverages-and-beverages-preparations,belgium,1,1,1
